Wavelength	Transit Depth
(meters)	(percent)
4.067925e-06	8.819089e-03
4.071987e-06	8.881889e-03
4.076053e-06	8.741122e-03
4.080124e-06	8.788610e-03
4.084198e-06	8.769115e-03
4.088276e-06	8.829528e-03
4.092358e-06	8.724441e-03
4.096445e-06	8.718143e-03
4.100535e-06	8.795110e-03
4.104630e-06	8.812640e-03
4.108728e-06	8.780922e-03
4.112831e-06	8.804189e-03
4.116938e-06	8.697281e-03
4.121049e-06	8.731045e-03
4.125164e-06	8.708331e-03
4.129283e-06	8.661201e-03
4.133406e-06	8.780315e-03
4.137533e-06	8.729783e-03
4.141665e-06	8.706997e-03
4.145800e-06	8.740524e-03
4.149940e-06	8.728048e-03
4.154084e-06	8.754481e-03
4.158232e-06	8.769849e-03
4.162384e-06	8.850431e-03
4.166541e-06	8.835879e-03
4.170701e-06	8.726462e-03
4.174866e-06	8.847660e-03
4.179034e-06	8.735437e-03
4.183207e-06	8.797431e-03
4.187384e-06	8.709328e-03
4.191566e-06	8.970934e-03
4.195751e-06	8.850119e-03
4.199941e-06	8.723171e-03
4.204134e-06	8.873159e-03
4.208332e-06	8.701641e-03
4.212535e-06	8.700885e-03
4.216741e-06	8.813701e-03
4.220952e-06	8.672596e-03
4.225166e-06	8.701387e-03
4.229385e-06	8.681165e-03
4.233608e-06	8.632200e-03
4.237836e-06	8.740859e-03
4.242068e-06	8.742781e-03
4.246303e-06	8.688968e-03
4.250544e-06	8.733027e-03
4.254788e-06	8.687777e-03
4.259036e-06	8.752114e-03
4.263289e-06	8.815578e-03
4.267546e-06	8.754112e-03
4.271808e-06	8.668002e-03
4.276073e-06	8.686949e-03
4.280343e-06	8.715210e-03
4.284617e-06	8.796598e-03
4.288895e-06	8.694520e-03
4.293178e-06	8.710108e-03
4.297465e-06	8.657385e-03
4.301756e-06	8.685987e-03
4.306052e-06	8.612817e-03
4.310351e-06	8.633787e-03
4.314655e-06	8.596658e-03
4.318964e-06	8.737945e-03
4.323276e-06	8.683631e-03
4.327593e-06	8.628770e-03
4.331915e-06	8.671598e-03
4.336240e-06	8.746617e-03
4.340570e-06	8.700076e-03
4.344904e-06	8.726561e-03
4.349243e-06	8.598125e-03
4.353586e-06	8.588254e-03
4.357933e-06	8.706392e-03
4.362284e-06	8.707804e-03
4.366640e-06	8.660707e-03
4.371001e-06	8.658140e-03
4.375365e-06	8.642786e-03
4.379734e-06	8.615303e-03
4.384107e-06	8.719135e-03
4.388485e-06	8.648731e-03
4.392867e-06	8.662362e-03
4.397254e-06	8.849993e-03
4.401644e-06	8.736402e-03
4.406040e-06	8.660011e-03
4.410439e-06	8.631446e-03
4.414843e-06	8.624283e-03
4.419252e-06	8.713922e-03
4.423664e-06	8.631934e-03
4.428082e-06	8.581246e-03
4.432503e-06	8.641317e-03
4.436929e-06	8.749423e-03
4.441360e-06	8.659300e-03
4.445795e-06	8.648997e-03
4.450234e-06	8.620328e-03
4.454678e-06	8.621529e-03
4.459126e-06	8.607625e-03
4.463578e-06	8.712282e-03
4.468035e-06	8.567051e-03
4.472497e-06	8.611552e-03
4.476963e-06	8.839674e-03
4.481433e-06	8.570676e-03
4.485908e-06	8.627882e-03
4.490387e-06	8.590713e-03
4.494871e-06	8.629262e-03
4.499360e-06	8.604112e-03
4.503852e-06	8.587771e-03
4.508350e-06	8.619800e-03
4.512851e-06	8.724862e-03
4.517358e-06	8.536592e-03
4.521868e-06	8.757372e-03
4.526384e-06	8.585724e-03
4.530903e-06	8.625959e-03
4.535428e-06	8.560975e-03
4.539956e-06	8.590266e-03
4.544490e-06	8.578228e-03
4.549028e-06	8.568679e-03
4.553570e-06	8.552695e-03
4.558117e-06	8.691439e-03
4.562668e-06	8.612729e-03
4.567224e-06	8.651842e-03
4.571785e-06	8.661731e-03
4.576350e-06	8.638424e-03
4.580920e-06	8.629814e-03
4.585494e-06	8.590966e-03
4.590073e-06	8.555396e-03
4.594656e-06	8.627442e-03
4.599244e-06	8.615712e-03
4.603836e-06	8.564158e-03
4.608434e-06	8.565187e-03
4.613035e-06	8.585772e-03
4.617642e-06	8.632631e-03
4.622252e-06	8.533399e-03
4.626868e-06	8.569070e-03
4.631488e-06	8.545493e-03
4.636113e-06	8.605576e-03
4.640742e-06	8.673258e-03
4.645376e-06	8.555757e-03
4.650015e-06	8.579679e-03
4.654658e-06	8.702709e-03
4.659306e-06	8.624771e-03
4.663958e-06	8.603088e-03
4.668615e-06	8.650339e-03
4.673277e-06	8.626589e-03
4.677943e-06	8.547585e-03
4.682615e-06	8.591866e-03
4.687290e-06	8.665572e-03
4.691971e-06	8.594138e-03
4.696656e-06	8.666545e-03
4.701346e-06	8.593400e-03
4.706040e-06	8.596955e-03
4.710739e-06	8.621920e-03
4.715443e-06	8.618410e-03
4.720152e-06	8.615025e-03
4.724865e-06	8.588388e-03
4.729583e-06	8.667069e-03
4.734306e-06	8.615145e-03
4.739033e-06	8.699623e-03
4.743765e-06	8.607044e-03
4.748502e-06	8.593823e-03
4.753243e-06	8.570604e-03
4.757990e-06	8.660251e-03
4.762741e-06	8.616587e-03
4.767497e-06	8.613429e-03
4.772257e-06	8.596026e-03
4.777022e-06	8.656498e-03
4.781792e-06	8.579063e-03
4.786567e-06	8.582237e-03
4.791347e-06	8.640620e-03
4.796131e-06	8.652812e-03
4.800920e-06	8.641756e-03
4.805714e-06	8.660208e-03
4.810513e-06	8.670341e-03
4.815316e-06	8.781340e-03
4.820124e-06	8.620603e-03
4.824938e-06	8.602848e-03
4.829755e-06	8.689350e-03
4.834578e-06	8.578420e-03
4.839406e-06	8.620775e-03
4.844238e-06	8.754176e-03
4.849075e-06	8.796556e-03
4.853917e-06	8.661700e-03
4.858764e-06	8.600505e-03
4.863616e-06	8.658960e-03
4.868472e-06	8.710860e-03
4.873333e-06	8.598638e-03
4.878200e-06	8.621662e-03
4.883071e-06	8.744765e-03
4.887947e-06	8.666880e-03
4.892827e-06	8.656732e-03
4.897713e-06	8.697880e-03
4.902604e-06	8.679744e-03
4.907499e-06	8.720325e-03
4.912399e-06	8.735984e-03
4.917305e-06	8.644580e-03
4.922215e-06	8.664252e-03
4.927130e-06	8.713844e-03
4.932050e-06	8.711121e-03
4.936974e-06	8.759713e-03
4.941904e-06	8.614538e-03
4.946839e-06	8.663011e-03
4.951778e-06	8.807735e-03
4.956723e-06	8.731009e-03
4.961672e-06	8.665674e-03
4.966627e-06	8.629254e-03
4.971586e-06	8.643392e-03
4.976551e-06	8.685903e-03
4.981520e-06	8.722337e-03
4.986494e-06	8.684283e-03
4.991473e-06	8.725678e-03
4.996457e-06	8.760513e-03
5.001447e-06	8.689610e-03
5.006441e-06	8.641195e-03
5.011440e-06	8.706651e-03
5.016444e-06	8.641290e-03
5.021453e-06	8.648240e-03
5.026467e-06	8.616781e-03
5.031486e-06	8.734172e-03
5.036510e-06	8.657162e-03
5.041540e-06	8.830160e-03
5.046574e-06	8.621365e-03
5.051613e-06	8.762650e-03
5.056657e-06	8.687339e-03
5.061706e-06	8.734976e-03
5.066761e-06	8.632441e-03
5.071820e-06	8.674174e-03
5.076884e-06	8.711200e-03
5.081954e-06	8.762757e-03
5.087028e-06	8.678125e-03
5.092108e-06	8.652032e-03
5.097193e-06	8.709706e-03
5.102282e-06	8.706198e-03
5.107377e-06	8.775116e-03
5.112477e-06	8.719469e-03
5.117582e-06	8.735002e-03
5.122692e-06	8.676724e-03
5.127807e-06	8.850294e-03
5.132928e-06	8.678001e-03
5.138053e-06	8.685659e-03
5.143184e-06	8.654714e-03
5.148319e-06	8.691156e-03
5.153460e-06	8.811088e-03
5.158606e-06	8.808100e-03
5.163757e-06	8.724126e-03
5.168913e-06	8.755520e-03
5.174075e-06	8.805791e-03
5.179241e-06	8.793344e-03
5.184413e-06	8.706773e-03
5.189590e-06	8.799873e-03
5.194772e-06	8.729036e-03
5.199959e-06	8.734209e-03
5.205151e-06	8.693266e-03
5.210349e-06	8.692410e-03
5.215551e-06	8.740492e-03
5.220759e-06	8.727913e-03
5.225972e-06	8.789191e-03
5.231191e-06	8.727891e-03
5.236414e-06	8.666738e-03
5.241643e-06	8.680231e-03
5.246877e-06	8.762560e-03
5.252116e-06	8.760028e-03
5.257361e-06	8.774623e-03
5.262610e-06	8.711780e-03
5.267865e-06	8.729029e-03
5.273125e-06	8.756224e-03
5.278391e-06	8.885367e-03
5.283662e-06	8.835427e-03
5.288937e-06	8.744620e-03
5.294219e-06	8.839662e-03
5.299505e-06	8.891969e-03
5.304797e-06	8.716486e-03
5.310094e-06	8.701108e-03
5.315396e-06	8.762621e-03
5.320704e-06	8.805817e-03
5.326017e-06	8.707958e-03
5.331335e-06	8.828483e-03
5.336659e-06	8.756093e-03
5.341987e-06	8.780505e-03
5.347322e-06	8.723058e-03
5.352661e-06	8.816476e-03
5.358006e-06	8.742071e-03
5.363356e-06	8.698766e-03
5.368712e-06	8.748201e-03
5.374072e-06	8.893659e-03
5.379439e-06	8.732625e-03
5.384810e-06	8.716823e-03
5.390187e-06	8.733955e-03
5.395569e-06	8.809540e-03
5.400957e-06	8.700085e-03
5.406350e-06	8.834654e-03
5.411749e-06	8.770695e-03
5.417152e-06	8.814049e-03
5.422562e-06	8.825429e-03
5.427976e-06	8.840841e-03
5.433396e-06	8.815583e-03
5.438822e-06	8.690740e-03
5.444253e-06	8.788594e-03
5.449689e-06	8.755905e-03
5.455131e-06	8.697785e-03
5.460578e-06	8.791899e-03
5.466030e-06	8.802459e-03
5.471488e-06	8.805912e-03
5.476952e-06	8.774111e-03
5.482421e-06	8.828405e-03
5.487895e-06	8.831522e-03
5.493375e-06	8.825915e-03
5.498860e-06	8.828216e-03
5.504351e-06	8.840445e-03
5.509848e-06	8.770790e-03
5.515349e-06	8.786091e-03
5.520857e-06	8.738048e-03
5.526369e-06	8.796335e-03
5.531888e-06	8.793926e-03
5.537411e-06	8.901833e-03
5.542941e-06	8.973105e-03
5.548476e-06	8.923528e-03
5.554016e-06	8.864571e-03
5.559562e-06	8.795736e-03
5.565113e-06	8.860022e-03
5.570670e-06	8.801078e-03
5.576233e-06	8.926508e-03
5.581801e-06	8.851160e-03
5.587375e-06	8.748308e-03
5.592954e-06	8.972151e-03
5.598538e-06	8.840730e-03
5.604129e-06	8.775276e-03
5.609725e-06	8.763235e-03
5.615326e-06	8.791040e-03
5.620933e-06	8.810896e-03
5.626546e-06	8.827293e-03
5.632164e-06	8.878095e-03
5.637788e-06	8.797123e-03
5.643418e-06	8.754377e-03
5.649053e-06	8.723732e-03
5.654694e-06	8.822690e-03
5.660340e-06	8.886713e-03
5.665992e-06	8.825031e-03
5.671650e-06	8.715170e-03
5.677313e-06	8.889681e-03
5.682982e-06	8.936198e-03
5.688657e-06	8.745493e-03
5.694337e-06	8.765744e-03
5.700023e-06	8.745650e-03
5.705715e-06	8.759460e-03
5.711412e-06	8.793562e-03
5.717115e-06	8.742711e-03
5.722824e-06	8.834100e-03
5.728539e-06	8.812483e-03
5.734259e-06	8.929953e-03
5.739985e-06	8.856060e-03
5.745716e-06	8.867751e-03
5.751454e-06	8.750479e-03
5.757197e-06	8.878156e-03
5.762945e-06	8.888465e-03
5.768700e-06	8.817681e-03
5.774460e-06	8.830093e-03
5.780226e-06	8.802144e-03
5.785998e-06	8.779612e-03
5.791776e-06	8.911794e-03
5.797559e-06	8.796582e-03
5.803348e-06	8.968446e-03
5.809143e-06	8.850624e-03
5.814943e-06	8.880226e-03
5.820750e-06	8.761858e-03
5.826562e-06	8.865056e-03
5.832380e-06	8.869062e-03
5.838204e-06	8.912544e-03
5.844034e-06	8.818157e-03
5.849869e-06	8.847050e-03
5.855710e-06	8.958450e-03
5.861558e-06	8.868577e-03
5.867411e-06	8.834076e-03
5.873269e-06	8.901975e-03
5.879134e-06	8.852535e-03
5.885005e-06	8.943755e-03
5.890881e-06	8.793520e-03
5.896763e-06	8.778842e-03
5.902651e-06	8.804982e-03
5.908545e-06	8.833765e-03
5.914445e-06	8.804688e-03
5.920351e-06	8.787916e-03
5.926263e-06	8.799566e-03
5.932180e-06	8.765773e-03
5.938104e-06	8.802751e-03
5.944033e-06	8.968151e-03
5.949969e-06	8.910032e-03
5.955910e-06	8.831513e-03
5.961857e-06	8.799494e-03
5.967810e-06	8.844594e-03
5.973769e-06	8.808446e-03
5.979734e-06	8.832542e-03
5.985705e-06	8.803354e-03
5.991682e-06	8.882692e-03
5.997665e-06	8.908652e-03
6.003654e-06	8.925881e-03
6.009649e-06	8.822378e-03
6.015650e-06	8.861676e-03
6.021657e-06	8.782233e-03
6.027670e-06	8.868478e-03
6.033688e-06	8.801295e-03
6.039713e-06	8.830569e-03
6.045744e-06	8.798802e-03
6.051781e-06	8.942245e-03
6.057824e-06	8.822274e-03
6.063873e-06	8.864925e-03
6.069928e-06	8.901332e-03
6.075989e-06	8.821277e-03
6.082056e-06	8.816990e-03
6.088129e-06	8.862966e-03
6.094208e-06	8.949750e-03
6.100294e-06	8.856912e-03
6.106385e-06	8.866121e-03
6.112483e-06	8.845421e-03
6.118586e-06	8.846029e-03
6.124696e-06	8.876674e-03
6.130811e-06	8.835789e-03
6.136933e-06	8.896748e-03
6.143061e-06	8.872450e-03
6.149195e-06	8.839900e-03
6.155336e-06	8.828985e-03
6.161482e-06	8.846667e-03
6.167634e-06	8.899268e-03
6.173793e-06	8.846012e-03
6.179958e-06	8.870402e-03
6.186129e-06	8.871104e-03
6.192306e-06	8.861198e-03
6.198489e-06	8.846646e-03
6.204678e-06	8.885682e-03
6.210874e-06	8.806001e-03
6.217076e-06	8.835996e-03
6.223284e-06	8.905055e-03
6.229498e-06	8.950662e-03
6.235718e-06	8.846807e-03
6.241945e-06	8.886142e-03
6.248178e-06	8.817971e-03
6.254417e-06	8.837159e-03
6.260662e-06	8.854942e-03
6.266914e-06	8.881253e-03
6.273171e-06	8.833714e-03
6.279435e-06	8.851278e-03
6.285705e-06	8.831225e-03
6.291982e-06	8.782763e-03
6.298265e-06	8.838704e-03
6.304554e-06	8.794658e-03
6.310849e-06	8.923645e-03
6.317151e-06	8.855628e-03
6.323459e-06	8.852073e-03
6.329773e-06	8.972903e-03
6.336093e-06	8.842197e-03
6.342420e-06	8.933863e-03
6.348753e-06	8.896281e-03
6.355093e-06	8.890934e-03
6.361439e-06	8.893996e-03
6.367791e-06	8.909878e-03
6.374149e-06	8.776254e-03
6.380514e-06	8.915959e-03
6.386885e-06	8.896181e-03
6.393263e-06	8.907571e-03
6.399647e-06	8.807144e-03
6.406037e-06	8.930696e-03
6.412434e-06	8.856101e-03
6.418837e-06	8.930310e-03
6.425246e-06	8.840370e-03
6.431662e-06	8.864844e-03
6.438084e-06	8.969645e-03
6.444513e-06	8.959096e-03
6.450948e-06	8.972558e-03
6.457389e-06	8.854487e-03
6.463837e-06	8.948702e-03
6.470292e-06	8.972545e-03
6.476753e-06	8.971718e-03
6.483220e-06	8.894292e-03
6.489694e-06	8.964652e-03
6.496174e-06	8.938106e-03
6.502661e-06	8.886090e-03
6.509154e-06	8.919627e-03
6.515653e-06	8.855536e-03
6.522159e-06	8.932763e-03
6.528672e-06	8.843308e-03
6.535191e-06	8.849599e-03
6.541717e-06	8.801387e-03
6.548249e-06	8.807532e-03
6.554788e-06	8.866133e-03
6.561333e-06	8.785629e-03
6.567885e-06	8.885957e-03
6.574443e-06	8.878550e-03
6.581008e-06	8.870264e-03
6.587579e-06	8.940568e-03
6.594157e-06	8.909782e-03
6.600741e-06	8.795762e-03
6.607333e-06	8.806788e-03
6.613930e-06	8.747841e-03
6.620534e-06	8.799813e-03
6.627145e-06	8.770467e-03
6.633763e-06	8.856234e-03
6.640387e-06	8.796412e-03
6.647018e-06	8.791671e-03
6.653655e-06	8.808079e-03
6.660299e-06	8.822911e-03
6.666949e-06	8.848081e-03
6.673606e-06	8.806945e-03
6.680270e-06	8.865209e-03
6.686941e-06	8.970157e-03
6.693618e-06	8.788186e-03
6.700302e-06	8.867844e-03
6.706992e-06	8.814479e-03
6.713689e-06	8.796141e-03
6.720393e-06	8.972893e-03
6.727104e-06	8.867842e-03
6.733821e-06	8.770939e-03
6.740545e-06	8.900174e-03
6.747276e-06	8.885296e-03
6.754013e-06	8.819656e-03
6.760757e-06	8.777772e-03
6.767508e-06	8.846314e-03
6.774266e-06	8.880459e-03
6.781030e-06	8.879273e-03
6.787801e-06	8.973081e-03
6.794579e-06	8.870772e-03
6.801364e-06	8.890771e-03
6.808155e-06	8.847147e-03
6.814953e-06	8.822842e-03
6.821758e-06	8.888739e-03
6.828570e-06	8.817440e-03
6.835389e-06	8.908325e-03
6.842214e-06	8.826240e-03
6.849046e-06	8.912941e-03
6.855885e-06	8.852533e-03
6.862731e-06	8.861285e-03
6.869584e-06	8.831477e-03
6.876443e-06	8.823542e-03
6.883310e-06	8.825114e-03
6.890183e-06	8.876565e-03
6.897063e-06	8.971755e-03
6.903950e-06	8.829138e-03
6.910844e-06	8.925575e-03
6.917745e-06	8.809266e-03
6.924652e-06	8.789420e-03
6.931567e-06	8.949855e-03
6.938488e-06	8.908557e-03
6.945417e-06	8.814532e-03
6.952352e-06	8.937627e-03
6.959294e-06	8.844301e-03
6.966243e-06	8.891602e-03
6.973199e-06	8.867428e-03
6.980162e-06	8.889681e-03
6.987132e-06	8.912477e-03
6.994109e-06	8.965263e-03
7.001093e-06	8.864680e-03
7.008084e-06	8.904762e-03
7.015082e-06	8.836073e-03
7.022087e-06	8.951981e-03
7.029098e-06	8.866051e-03
7.036117e-06	8.961200e-03
7.043143e-06	8.852135e-03
7.050176e-06	8.910809e-03
7.057216e-06	8.938047e-03
7.064263e-06	8.814502e-03
7.071316e-06	8.905136e-03
7.078377e-06	8.902717e-03
7.085445e-06	8.856479e-03
7.092521e-06	8.866207e-03
7.099603e-06	8.840462e-03
7.106692e-06	8.899088e-03
7.113788e-06	8.903288e-03
7.120892e-06	8.973105e-03
7.128002e-06	8.971961e-03
7.135120e-06	8.972526e-03
7.142244e-06	8.973105e-03
7.149376e-06	8.932608e-03
7.156515e-06	8.973071e-03
7.163661e-06	8.941417e-03
7.170814e-06	8.969573e-03
7.177975e-06	8.917198e-03
7.185142e-06	8.966732e-03
7.192317e-06	8.936631e-03
7.199498e-06	8.973105e-03
7.206687e-06	8.935899e-03
7.213884e-06	8.972899e-03
7.221087e-06	8.973105e-03
7.228297e-06	8.973061e-03
7.235515e-06	8.965377e-03
7.242740e-06	8.972817e-03
7.249972e-06	8.898953e-03
7.257212e-06	8.967980e-03
7.264458e-06	8.941914e-03
7.271712e-06	8.949878e-03
7.278973e-06	8.973105e-03
7.286241e-06	8.973105e-03
7.293517e-06	8.945783e-03
7.300800e-06	8.973105e-03
7.308090e-06	8.945858e-03
7.315387e-06	8.948769e-03
7.322692e-06	8.973105e-03
7.330004e-06	8.967819e-03
7.337323e-06	8.973102e-03
7.344650e-06	8.967191e-03
7.351984e-06	8.973105e-03
7.359325e-06	8.973105e-03
7.366674e-06	8.943180e-03
7.374029e-06	8.964760e-03
7.381393e-06	8.969101e-03
7.388763e-06	8.971742e-03
7.396141e-06	8.965656e-03
7.403527e-06	8.963763e-03
7.410919e-06	8.972520e-03
7.418319e-06	8.971737e-03
7.425727e-06	8.972248e-03
7.433142e-06	8.972542e-03
7.440564e-06	8.945407e-03
7.447994e-06	8.972059e-03
7.455431e-06	8.973105e-03
7.462875e-06	8.973024e-03
7.470327e-06	8.947504e-03
7.477787e-06	8.936100e-03
7.485253e-06	8.973093e-03
7.492728e-06	8.973034e-03
7.500210e-06	8.973105e-03
7.507699e-06	8.912407e-03
7.515196e-06	8.973029e-03
7.522700e-06	8.973098e-03
7.530211e-06	8.961808e-03
7.537731e-06	8.973105e-03
7.545257e-06	8.940419e-03
7.552792e-06	8.973105e-03
7.560333e-06	8.969547e-03
7.567883e-06	8.934836e-03
7.575439e-06	8.910218e-03
7.583004e-06	8.973105e-03
7.590576e-06	8.928823e-03
7.598155e-06	8.968979e-03
7.605742e-06	8.903011e-03
7.613337e-06	8.866142e-03
7.620939e-06	8.966256e-03
7.628549e-06	8.971324e-03
7.636166e-06	8.906516e-03
7.643791e-06	8.909247e-03
7.651424e-06	8.963199e-03
7.659064e-06	8.973105e-03
7.666712e-06	8.971499e-03
7.674367e-06	8.973105e-03
7.682030e-06	8.879439e-03
7.689701e-06	8.973105e-03
7.697380e-06	8.973105e-03
7.705066e-06	8.973104e-03
7.712760e-06	8.972902e-03
7.720461e-06	8.973105e-03
7.728170e-06	8.973105e-03
7.735887e-06	8.973105e-03
7.743612e-06	8.973105e-03
7.751344e-06	8.965961e-03
7.759084e-06	8.973105e-03
7.766832e-06	8.973104e-03
7.774587e-06	8.973105e-03
7.782350e-06	8.973105e-03
7.790121e-06	8.970867e-03
7.797900e-06	8.973105e-03
7.805687e-06	8.973105e-03
7.813481e-06	8.972100e-03
7.821283e-06	8.973101e-03
7.829093e-06	8.973103e-03
7.836910e-06	8.973105e-03
7.844736e-06	8.965908e-03
7.852569e-06	8.973105e-03
7.860410e-06	8.949815e-03
7.868259e-06	8.972798e-03
7.876116e-06	8.966425e-03
7.883980e-06	8.973105e-03
7.891853e-06	8.962801e-03
7.899733e-06	8.973102e-03
7.907621e-06	8.973105e-03
7.915517e-06	8.972208e-03
7.923421e-06	8.941811e-03
7.931333e-06	8.954423e-03
7.939253e-06	8.972989e-03
7.947181e-06	8.973055e-03
7.955116e-06	8.918773e-03
7.963060e-06	8.973105e-03
7.971011e-06	8.973052e-03
7.978970e-06	8.904781e-03
7.986938e-06	8.972438e-03
7.994913e-06	8.973091e-03
8.002896e-06	8.953397e-03
8.010887e-06	8.973082e-03
8.018886e-06	8.973105e-03
8.026894e-06	8.960204e-03
8.034909e-06	8.960465e-03
8.042932e-06	8.950030e-03
8.050963e-06	8.972093e-03
8.059002e-06	8.973040e-03
8.067049e-06	8.928766e-03
8.075105e-06	8.959361e-03
8.083168e-06	8.972864e-03
8.091239e-06	8.973105e-03
8.099319e-06	8.973105e-03
8.107406e-06	8.904167e-03
8.115502e-06	8.973105e-03
8.123605e-06	8.973105e-03
8.131717e-06	8.968319e-03
8.139837e-06	8.902091e-03
8.147965e-06	8.895388e-03
8.156101e-06	8.964799e-03
8.164245e-06	8.886974e-03
8.172397e-06	8.929217e-03
8.180558e-06	8.973105e-03
8.188726e-06	8.966930e-03
8.196903e-06	8.952499e-03
8.205088e-06	8.948253e-03
8.213281e-06	8.973105e-03
8.221482e-06	8.952614e-03
8.229692e-06	8.963982e-03
8.237910e-06	8.973105e-03
8.246135e-06	8.972561e-03
8.254369e-06	8.972864e-03
8.262612e-06	8.973104e-03
8.270862e-06	8.973105e-03
8.279121e-06	8.893667e-03
8.287388e-06	8.905969e-03
8.295663e-06	8.953854e-03
8.303947e-06	8.971782e-03
8.312239e-06	8.933897e-03
8.320539e-06	8.904467e-03
8.328847e-06	8.890113e-03
8.337164e-06	8.969116e-03
8.345489e-06	8.960178e-03
8.353822e-06	8.971766e-03
8.362164e-06	8.972405e-03
8.370514e-06	8.923116e-03
8.378872e-06	8.970180e-03
8.387238e-06	8.972268e-03
8.395613e-06	8.973105e-03
8.403997e-06	8.968990e-03
8.412388e-06	8.943006e-03
8.420788e-06	8.880049e-03
8.429197e-06	8.865458e-03
8.437614e-06	8.973105e-03
8.446039e-06	8.968651e-03
8.454473e-06	8.822819e-03
8.462915e-06	8.973105e-03
8.471365e-06	8.950853e-03
8.479824e-06	8.972821e-03
8.488292e-06	8.875021e-03
8.496768e-06	8.972952e-03
8.505252e-06	8.956805e-03
8.513745e-06	8.906210e-03
8.522246e-06	8.972086e-03
8.530756e-06	8.903113e-03
8.539274e-06	8.909563e-03
8.547801e-06	8.927815e-03
8.556336e-06	8.972605e-03
8.564880e-06	8.963665e-03
8.573432e-06	8.892739e-03
8.581993e-06	8.831260e-03
8.590563e-06	8.963697e-03
8.599141e-06	8.908284e-03
8.607727e-06	8.827747e-03
8.616322e-06	8.954227e-03
8.624926e-06	8.878011e-03
8.633538e-06	8.927890e-03
8.642159e-06	8.970766e-03
8.650789e-06	8.931766e-03
8.659427e-06	8.968991e-03
8.668074e-06	8.899673e-03
8.676729e-06	8.947478e-03
8.685393e-06	8.865680e-03
8.694066e-06	8.971885e-03
8.702747e-06	8.922725e-03
8.711437e-06	8.817549e-03
8.720136e-06	8.948244e-03
8.728843e-06	8.915359e-03
8.737559e-06	8.910097e-03
8.746284e-06	8.891224e-03
8.755018e-06	8.773963e-03
8.763760e-06	8.893373e-03
8.772511e-06	8.855287e-03
8.781270e-06	8.906129e-03
8.790039e-06	8.906473e-03
8.798816e-06	8.794768e-03
8.807602e-06	8.958202e-03
8.816397e-06	8.945816e-03
8.825200e-06	8.824761e-03
8.834013e-06	8.808940e-03
8.842834e-06	8.920473e-03
8.851664e-06	8.972145e-03
8.860502e-06	8.940380e-03
8.869350e-06	8.973100e-03
8.878206e-06	8.874088e-03
8.887071e-06	8.973105e-03
8.895945e-06	8.920627e-03
8.904828e-06	8.818535e-03
8.913720e-06	8.771811e-03
8.922621e-06	8.775127e-03
8.931530e-06	8.810800e-03
8.940449e-06	8.962324e-03
8.949376e-06	8.881553e-03
8.958313e-06	8.915547e-03
8.967258e-06	8.933673e-03
8.976212e-06	8.797168e-03
8.985175e-06	8.800739e-03
8.994147e-06	8.767253e-03
9.003128e-06	8.796166e-03
9.012118e-06	8.928250e-03
9.021117e-06	8.795075e-03
9.030125e-06	8.973095e-03
9.039142e-06	8.801649e-03
9.048168e-06	8.806485e-03
9.057203e-06	8.865996e-03
9.066247e-06	8.951874e-03
9.075299e-06	8.907107e-03
9.084362e-06	8.915435e-03
9.093433e-06	8.772893e-03
9.102513e-06	8.813351e-03
9.111602e-06	8.920653e-03
9.120700e-06	8.888358e-03
9.129808e-06	8.748690e-03
9.138924e-06	8.794423e-03
9.148050e-06	8.691813e-03
9.157184e-06	8.814964e-03
9.166328e-06	8.714414e-03
9.175481e-06	8.847648e-03
9.184643e-06	8.833966e-03
9.193814e-06	8.760785e-03
9.202995e-06	8.808006e-03
9.212184e-06	8.819628e-03
9.221383e-06	8.825757e-03
9.230591e-06	8.665427e-03
9.239808e-06	8.773667e-03
9.249034e-06	8.833867e-03
9.258270e-06	8.751246e-03
9.267514e-06	8.760755e-03
9.276768e-06	8.757365e-03
9.286031e-06	8.860274e-03
9.295304e-06	8.662470e-03
9.304586e-06	8.708847e-03
9.313877e-06	8.757007e-03
9.323177e-06	8.683725e-03
9.332486e-06	8.733750e-03
9.341805e-06	8.699043e-03
9.351133e-06	8.746558e-03
9.360471e-06	8.668308e-03
9.369818e-06	8.921154e-03
9.379174e-06	8.769776e-03
9.388539e-06	8.687478e-03
9.397914e-06	8.685253e-03
9.407298e-06	8.781449e-03
9.416692e-06	8.808252e-03
9.426095e-06	8.664792e-03
9.435507e-06	8.669558e-03
9.444929e-06	8.714345e-03
9.454360e-06	8.802316e-03
9.463800e-06	8.689629e-03
9.473250e-06	8.807494e-03
9.482710e-06	8.707747e-03
9.492178e-06	8.789710e-03
9.501657e-06	8.929638e-03
9.511144e-06	8.686142e-03
9.520642e-06	8.711259e-03
9.530148e-06	8.929858e-03
9.539665e-06	8.643006e-03
9.549190e-06	8.791441e-03
9.558725e-06	8.683145e-03
9.568270e-06	8.638582e-03
9.577825e-06	8.787327e-03
9.587388e-06	8.701363e-03
9.596962e-06	8.650911e-03
9.606545e-06	8.659813e-03
9.616137e-06	8.805660e-03
9.625739e-06	8.692224e-03
9.635351e-06	8.685698e-03
9.644972e-06	8.701985e-03
9.654603e-06	8.727575e-03
9.664243e-06	8.728824e-03
9.673894e-06	8.601899e-03
9.683553e-06	8.666903e-03
9.693223e-06	8.690026e-03
9.702902e-06	8.719722e-03
9.712590e-06	8.633606e-03
